Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.sport_type"">Sport Type</span>"
352183097,"Jul 23, 2015, 7:33:46 AM",Morning Ride,Ride,,5641,26.57,,,false,,activities/352183097.gpx,77.38289642333984,,5641.0,5078.0,26571.400390625,14.399999618530273,,322.87701416015625,,18.100000381469727,144.8000030517578,9.600000381469727,-0.03763439878821373,,,,,,,,103.59700012207031,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353006005,"Jul 24, 2015, 9:39:00 AM",Morning Ride to Opticians,Ride,,13010,26.07,,,false,,activities/353006005.gpx,77.38289642333984,,13010.0,5482.0,26072.0,14.399999618530273,,217.5970001220703,,35.5,144.6999969482422,11.600000381469727,-0.0030684301164001226,,,,,,,,92.04940032958984,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356768048,"Jul 29, 2015, 5:39:04 PM",Evening Ride,Ride,,3786,19.12,,,false,,activities/356768048.gpx,77.38289642333984,,3786.0,3603.0,19124.0,12.899999618530273,,264.6159973144531,,43.20000076293945,144.8000030517578,11.300000190734863,-0.008889350108802319,,,,,,,,112.7239990234375,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358559914,"Aug 1, 2015, 7:27:57 AM",Teacake Run with Mr Brown,Ride,"",12693,59.48,,,false,,activities/358559914.gpx,77.38289642333984,,12693.0,9552.0,59480.5,11.399999618530273,,302.6940002441406,,28.0,150.0,9.800000190734863,0.0,,,,,,,,108.58300018310547,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360849291,"Aug 4, 2015, 7:33:12 AM",Morning Ride,Ride,,3585,19.33,,,false,,activities/360849291.gpx,77.38289642333984,,3585.0,3554.0,19330.099609375,13.600000381469727,,266.11199951171875,,43.29999923706055,144.8000030517578,10.899999618530273,0.012933200225234032,,,,,,,,116.98600006103516,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362723922,"Aug 6, 2015, 5:17:35 PM",Evening Ride,Ride,,3646,19.15,,,false,,activities/362723922.gpx,77.38289642333984,,3646.0,3553.0,19151.900390625,13.0,,264.05499267578125,,43.29999923706055,145.0,11.399999618530273,0.016708500683307648,,,,,,,,113.28299713134766,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364035592,"Aug 8, 2015, 7:31:17 AM",Morning Ride,Ride,,14881,72.25,,,false,,activities/364035592.gpx,77.38289642333984,,14881.0,11213.0,72251.296875,11.699999809265137,,337.6820068359375,,18.0,150.0,10.300000190734863,-0.00013840600149706006,,,,,,,,103.5270004272461,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367496769,"Aug 12, 2015, 5:12:45 PM","Brown triple loop through Wentworth, Harley and Coaley with cleats for first time since August 2013",Ride,"",6281,33.39,,,false,,activities/367496769.gpx,77.38289642333984,,6281.0,5891.0,33395.3984375,12.699999809265137,,425.97637939453125,,43.400001525878906,144.8000030517578,11.199999809265137,0.041921939700841904,,,,,,,,117.3388671875,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369375217,"Aug 15, 2015, 7:44:08 AM",Teacake Run Solo,Ride,,13682,65.04,,,false,,activities/369375217.gpx,77.38289642333984,,13682.0,11360.0,65043.8984375,11.699999809265137,,304.29998779296875,,28.0,150.0,8.800000190734863,-0.00015374200302176178,,,,,,,,97.05239868164062,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373391713,"Aug 20, 2015, 1:34:42 PM",Afternoon Ride,Ride,,7209,35.58,,,false,,activities/373391713.gpx,77.38289642333984,,7209.0,6433.0,35588.8984375,13.800000190734863,,439.1650085449219,,43.29999923706055,144.8000030517578,10.899999618530273,-0.005619729869067669,,,,,,,,113.5459976196289,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
