"","achievement_count","athlete_count","athlete.id","athlete.resource_state","average_speed","average_temp","average_watts","comment_count","commute","device_watts","display_hide_heartrate_option","distance","elapsed_time","elev_high","elev_low","end_latlng1","end_latlng2","external_id","flagged","from_accepted_tag","gear_id","has_heartrate","has_kudoed","heartrate_opt_out","id","kilojoules","kudos_count","location_country","manual","map.id","map.resource_state","map.summary_polyline","max_speed","moving_time","name","photo_count","pr_count","private","resource_state","sport_type","start_date","start_date_local","start_latlng1","start_latlng2","timezone","total_elevation_gain","total_photo_count","trainer","type","upload_id","upload_id_str","utc_offset","visibility","workout_type","location_city","location_state","cluster"
"311",25,2,"9989324",1,21.7656,"1",80.4,0,"FALSE","FALSE","FALSE",60.7296,12610,2234.6,287.6,52.60303,-1.852255,"garmin_push_3275083810","FALSE","FALSE","b5654499","FALSE","FALSE","FALSE",2057969744,807.5,4,"United Kingdom","FALSE","a2057969744",2,"_na`IdigJqKoj@_Iu{@gKmI}QFgb@iZo]iJsRwVhBm_@uBgQuNw`@{CFp@_DmM}B|EuOZyQaEaZgi@aVeTsXeaAov@_H}LaDjCcKeb@odAsNgRiHoP{ReUxKmYmS{Ue]m{Air@eNt@g@zH_QpGkc@x@kA|H}h@ySPsTdFaWmSkMyR{h@lNmgAw@uSkScQ}Iul@es@o~Au[gMhT}jBkI_PkBco@yFcJvAwY}e@qx@oCcZaa@tEo[aF~LNEcFl@dHhLbCba@mEvCxZlf@fy@oBbX~EbFpBzp@xItUgT`hBh\~Mhq@d{AtJhn@|NpH`EvJPdSqHbd@sPxxB}Nbr@xIpt@}@jeAxL`QfB|S~O|Yjr@|u@`Gx@gG~p@xV~NrJ_D~]bThIlOhIFzInb@hK}IpFrAzBvUqBjG|K~X|UTlWld@|AyAfJtXfIwJhLrNpRwJnF`Ob^tPfk@`cAtQ|Mri@nMzUyApT{Zbb@jLjCsh@nJ{IjMvRtUby@iCxEhGzd@`FExTlj@pp@nUtOvWxIsw@pUeP",42.12,10044,"Ride to Rosliston with David",0,"6","FALSE",2,"Ride","2019-01-05T09:27:10Z","2019-01-05T09:27:10Z",52.603152,-1.851974,"(GMT+00:00) Europe/London",384,0,"FALSE","Ride","2198872816","2198872816","0","followers_only",NA,NA,NA,8
"312",0,2,"9989324",1,9.2808,NA,45.6,0,"FALSE","FALSE","FALSE",7.8425,6562,60.3,27.7,52.521416,13.410962,"E1D74F77-33C4-4184-9926-E9F338EC7E16","FALSE","FALSE","b3667253","FALSE","FALSE","FALSE",2043512369,138.8,3,"United Kingdom","FALSE","a2043512369",2,"gnn_IkfvpA|@_@fAdGi@fXlB|`@}CtGyE|EeSwAy@kT_F~ChCfO}BuB_D`AyCuVcH|BNxMa@{LaIqAyBvD{A~PEjRnAnAcAW?oUbBgKi@uMmEgT_JaS{@aSz@kJdN}V{BwKxF_AlA}G}ByK}L}Zg@gFr@mAa@pFYmR",21.6,3042,"Berlin Bike Tour - 2nd half recorded",0,"0","FALSE",2,"Ride","2018-12-29T10:11:51Z","2018-12-29T11:11:51Z",52.508045,13.389987,"(GMT+01:00) Europe/Berlin",87.4,8,"FALSE","Ride","2183565706","2183565706","3600","followers_only","10",NA,NA,1
"313",2,2,"9989324",1,13.7592,"6",49.1,0,"FALSE","FALSE","FALSE",16.0392,5784,218.4,134.4,52.603029,-1.852218,"garmin_push_3248745888","FALSE","FALSE","b3667253","FALSE","FALSE","FALSE",2036624788,206.2,2,"United Kingdom","FALSE","a2036624788",2,"si``IdhkJ~CyAjq@nThL\vIxObNnKpReGjGcHtHih@zVuL`SmYtNiD~HcGdQ}_@hNaIiCgl@}Nit@]{KXbK|Ipi@vC~HdCxl@cDdFsHlC_Rj`@wIhGuLzBaVx[wQ`GiDpJcDp\{FnIkRvIkJqEiL`WwAok@kj@_MsR}IuFzB",39.96,4197,"Sutton Park with Jayne, Mike and Ian",0,"1","FALSE",2,"Ride","2018-12-26T13:26:19Z","2018-12-26T13:26:19Z",52.60304,-1.852327,"(GMT+00:00) Europe/London",172,0,"FALSE","Ride","2176283471","2176283471","0","followers_only","10",NA,NA,8
"314",37,2,"9989324",1,22.4964,"6",88.2,0,"FALSE","FALSE","FALSE",56.7389,9796,1783.4,174.4,52.603017,-1.852223,"garmin_push_3248745824","FALSE","FALSE","b3667253","FALSE","FALSE","FALSE",2036624859,801,5,"United Kingdom","FALSE","a2036624859",2,"_oa`I`egJgJqd@mDyk@mDaR{KuHkQJ{a@cZeK_@}R_JsGsE{GqNa@yGjCmVoB_RmIqNwCcOyD{@XkDqLgBrEoP\uPMuLkD{Lq\aS}L_CsTkY}\}SwO}QcPcLiGmKeEx@yL_c@w~@eLwVeJnBqO~@}mAPeDfCwDkJcPpA{\kPm|@k`@eHuS_J{CeVgQgYCcFlJgHn@ePw^io@_Isf@oFcl@nHam@c@sAwK{EyL`CaFoGsEvFm]d@cFmLcAmKuOnB?vGqEbYjCrHPjI_H`c@_PrXyl@|UsSxk@uApXuCrJjEfQUnLkHzc@aDda@rIn\~DxHhUvOgFtYSrQhTvLxUrHaEto@iIgG{Ez@}ExUwIxPfEx_@TvMoYzjAvr@|u@hGCbKiQtWk[jGwj@lD{MdDF|BuFc@yG_F_AqAqHfDko@bUeYfv@}IlG{HfFeUzOpFbXj_@zVdQ|E}FxEyAfL@vDnJfFjEaDlN_Chp@t@pPuCzU\reAyNbc@uM|w@tGjJpDx@|HaK`IuDfBrs@bx@biAnYho@fS`@s@~`AbApe@kBdOExUBmUfBoOnMdGnXcArTsZjb@rK~B_h@nJyItM`S|FnZjMl]cCjEz@bRfEhRjFGpSni@xX|FdHpJ`NfB`P`XtA}TpH}d@nCLfOwL",39.96,9080,"Boxing Day ride with Ian",0,"11","FALSE",2,"Ride","2018-12-26T09:48:38Z","2018-12-26T09:48:38Z",52.602841,-1.851816,"(GMT+00:00) Europe/London",377,0,"FALSE","Ride","2176283358","2176283358","0","followers_only","10",NA,NA,8
"315",27,3,"9989324",1,20.2968,"5",77.7,0,"FALSE","FALSE","FALSE",80.4534,19695,2379,5.2,52.603027,-1.852314,"garmin_push_3240494957","FALSE","FALSE","b3667253","FALSE","FALSE","FALSE",2029973551,1108.9,4,"United Kingdom","FALSE","a2029973551",2,"oob`It}jJuSbM}Kf{@ePiXyo@aUaU}j@cFE_Gsd@tBwF_U{w@_MoRyJ|IgC~g@sc@kK{SxZgW`Awm@cQgO|WmHdZq[zLwM`e@vKab@b^uPhFsTuGjVqYtJ{EtKsYvfAgFbm@wHsDiH|QuUhBuToUaSha@oPvj@ag@}DiQ_MuDyf@gH{PyI`AyPzW_MuIoKfFuBqRag@cUaAcZaGoWvJwa@x@}[mEgPeVkJwA{OwTia@cn@bv@_XfL}DlWpAxM}BtUcg@uJob@fMoWgGoBad@wFq@wEsa@yEq|@sT[aFiTuTxEsHot@qJ|@{Wgc@uKaDiTk\oa@ieB{KfLcgAh[}KpMme@bH{FzTua@aj@{b@cCs]lLcD}b@lDiv@|Er@zR~h@nIbGvr@qX~\hAq@mZzEsu@eGkv@`dA_rCfR}UvWxBti@}o@dk@{_@|]fB`Way@pH}z@bIkX`AcZiGwd@hFuq@bO{`@j@_a@_E_q@xCqMbGr[hOjTdLtA|O`TzdAaEfDqJh[bN`r@j}A`I|j@fOxHfFfOeN~sAtO|f@dUlOyFtl@zj@rTp@eIla@c@|RwHx@wHrMYnzAjq@dVt]tXhSjVuKtLhPnUzJv~@~JnEpCzJz`@vCkChJrOr|@|q@vUpZfi@|U~EzW[~QcFnRnQ|GvM~_@pCjPqCt\`HbRph@vRnb@lZx^vFnGpw@bLlo@",49.68,14269,"4 men and a puncture: Pre Christmas ride to Skinny Kitten with Martin, David & Alan",0,"14","FALSE",2,"Ride","2018-12-22T08:25:59Z","2018-12-22T08:25:59Z",52.602936,-1.852017,"(GMT+00:00) Europe/London",582,2,"FALSE","Ride","2169247464","2169247464","0","followers_only","10",NA,NA,8
"316",41,3,"9989324",1,21.258,"5",85.7,0,"FALSE","FALSE","FALSE",67.5799,14587,1354.4,55.2,52.603,-1.852206,"garmin_push_3211715904","FALSE","FALSE","b3667253","FALSE","FALSE","FALSE",2006316737,981.3,5,"United Kingdom","FALSE","a2006316737",2,"qpb`Ij_kJsS`L_Kpz@}OgXeq@cVgTmj@{DjAsE{QgA}SrBgFwTwx@qAwUrEsO}EcHwH\i@_Kfl@wuApJiJrMy@}GePtCoXoB{T_Oy`@cDLf@kD}LaArF}d@yD_Y{i@kVaWk[u|@ir@qIoNqCdCgK_b@ywA}W~DccBjCsEqJyOxAs[cG}`@gJq]_t@{QcCmVkQmXEoFlJaHp@iPm]gl@iJgi@wFgj@lHaq@sLuFwMxBiRa}@pNgh@~KcjAiEuc@w@k~AwD{p@}TbNs~@K}SdRl@nMh[heAlHtz@s@lgCjCt_@mE`X|CtSkHrc@eK|Qer@j\sNr`@_Kdq@xE~NK|JwMngAjQli@|StMeFdW[lT|g@pSlCuHbJYoKzB_Exw@aPiE_Q`h@~Enn@uZxiAsSfRjCdOwC}OhT{Qbt@tw@rFRxd@sq@nEaf@lE{OjHuGcJuQzDup@dXoYdk@mEvYdoA~St\tg@}a@xQea@bDeBfCbTnDrCzEs`@zsArUdDrB`Jh`@pDiBrj@tm@h\hSfUfZfj@|VxDvYqFdd@~L|@g@~CjDFjCxPpHtLvCnX_C|XfItPjJdG|[fIra@`Z|_@bGxGjy@`Lpo@",44.64,11444,"Windy one with a Martin, David and Peter",0,"24","FALSE",2,"Ride","2018-12-08T08:34:33Z","2018-12-08T08:34:33Z",52.603069,-1.852128,"(GMT+00:00) Europe/London",484,0,"FALSE","Ride","2144474224","2144474224","0","followers_only","10",NA,NA,8
"317",19,2,"9989324",1,21.1032,"3",90.4,0,"FALSE","FALSE","FALSE",50.2342,12477,416.4,127.6,52.603061,-1.85224,"garmin_push_3211715806","FALSE","FALSE","b3667253","FALSE","FALSE","FALSE",2006321655,774.7,2,"United Kingdom","FALSE","a2006321655",2,"yob`Il~jJePnMcCYuHrg@eAhRiPeXwMkB{IcKwVsEmJvI}JvCHle@cK|ObAfNkCbSl@ne@qIaD}PCaPnH]nEzDl^_Q`X{ElU{c@xDs^|MsYrXw^xQsLpUiLn@kGaIw`@uZcr@vSmOzLar@|ZjC~WdLjSrCtPw|AaA}LlJyCnWhCv`@|FzM|Bbw@_I`XcGzKk]|]kGxEcOu]sMuMaCcHeDyWaFePwR_a@eFaPoS_L`@mOlGg]qDip@zFcQZ}PuCwa@`DiI}Joq@fBkJeDwQZsf@jCo^vKF~OmFp@pAxFkMbCaNtGApA}ExCib@}BsGa@aVcG{VpKs`@a@wMpAsLsDiPcWyJoAiJnJe`@z[sUwYoTbJcK`Gwj@pAeb@pLyc@jEaGxI_@~RuJpMlF`L[UmB~w@tMfIwCvNz]lMkBxFtBtWbd@lDj@bGhTjCI`FwJfHrLpFvApFaBfGqHzElOzGb@|TxOjHdOrX`^zIxThT|NvRfA|NhHxXy@nT{Zvb@zK`Cih@jJuIpMvQbHz]lL`[iCrC`A~SfExQfFJvShi@jXvFrHzJxMfBvHnJzEhLdKkz@pCRlPcN",45,8570,"Morning Ride with Martin",0,"7","FALSE",2,"Ride","2018-11-24T08:30:36Z","2018-11-24T08:30:36Z",52.602953,-1.852209,"(GMT+00:00) Europe/London",491,0,"FALSE","Ride","2144474137","2144474137","0","followers_only","10",NA,NA,8
"318",17,2,"9989324",1,22.1292,"4",87,0,"FALSE","FALSE","FALSE",51.3481,9626,2198.6,259.2,52.603048,-1.852296,"garmin_push_3171727832","FALSE","FALSE","b3667253","FALSE","FALSE","FALSE",1973579186,726.5,4,"United Kingdom","FALSE","a1973579186",2,"sna`IlfgJsJye@kD}k@qDaR{KqHoOb@qc@{ZeJ]{RoImI_GeGeN_@gGpCkWuBeQgI{NgDoPmD?j@kDiMaC~EeP`@eTw@oM}CgIs]aSoJiAcVsZe\iS_QmSiO_KiIsM_CdCqKmb@gbAcMkTkIzBqNfAusAnCyEoGgIwBwH|AeZcPa|@o_@uGyTiJwCyVcQkX@_GvJcIZuNkHcPmTe\kIef@gGwk@vGqr@mMeFoKnC_EyGoChAqAlDcHgAsNfDiGgCwF_WcOrCBpGqElXdCtHVfIeH~c@uOzWem@dVmSdl@mAhVaDvLrEvQMxJmHdd@iD|a@hJx]hEbIhTbNiFlZV|R`i@dSjAkIdc@w@rPsGAiFfA{A`M]f{A~q@lAcQlKwHQqHZtG}ClEwFrBi@tRjT|[vYrSxEkGhOcCfO~Q{CdO_C~l@r@|RsCdVTxgAcN``@eN`y@pHjKlCb@rIoKxHmD`Bdt@pw@xgA`Zfp@~R\g@`cApAzc@hL|F`Xw@zUa[`b@pKbCyh@nJ}HfMfRbF`XnNb`@gBwEdBbFeCbEjApS`EfQxEQxSri@rX~FpHvJtM~ArPbXhA_TbHg`@KeD|DCrNqL",41.4,8353,"Monday ride with David",0,"7","FALSE",2,"Ride","2018-11-19T09:17:38Z","2018-11-19T09:17:38Z",52.603428,-1.851271,"(GMT+00:00) Europe/London",362,0,"FALSE","Ride","2110388246","2110388246","0","followers_only","10",NA,NA,8
"319",48,3,"9989324",1,21.996,"7",85.7,3,"FALSE","FALSE","FALSE",77.1919,16650,1772.8,150.8,52.603086,-1.852356,"garmin_push_3152183380","FALSE","FALSE","b3667253","FALSE","FALSE","FALSE",1957162881,1082.5,4,"United Kingdom","FALSE","a1957162881",2,"oob`It}jJyTdMwJzz@ePeX_q@cVwS}i@cE`AeEoQyAoTpBeEmTmx@_B_WnDoPyNwFYqK~l@evAxWeLmG{O`DyVaBeTiJoOeDeQoDCj@}CwLcAnFyg@sE_Wwi@cVgT_Ys]sT}j@_n@mCbCyNgd@q`AyKwRoH}PcSsWfJaV_QyUm]_|Awr@_Np@{@bIeQpG_c@r@WzImj@wTPaUbFyVmSkMuRaf@xNuoA{EoWjGif@jRsj@nk@{TzQmYpH{e@eDsQnEkYiCca@x@ccCeEmc@yb@iDkMwPlCm[sAef@nD{J__@cpAoLaToLmsAdAmpAxQckAbFcFpO~H|]aKnAjG`[{CbYtKtNiItC|UpRgR|FfPv`@l@zu@uVvW{M~FsNzReG|t@pC`_@_K~Hji@aTbVyZzo@~IfQxDt^dr@~z@tCu@kAtDlNbc@}jAfMy|@xUaMkG{ZzUoKhX_qAjf@xAhwBhEfa@yKbjAmN`k@xQrz@xMqBtL|FmH~q@fGlk@tInf@r]jl@QhNaJ~IItHlPvVfBtTtu@`TnHl[jHbe@iBzWbKlP}CpGuDjaBbwAxWrJp`@pDsA~HfN|}@ds@hV|Zfi@rUrEdUe@|V{EdOfMnCm@vCdDJtClPpItNxB`RcC`[~GnQ|h@tSfc@xZ`^hF|Gzy@|Kdo@",46.8,12633,"Newton Regis with Martin, Pete and David. Emergency repair with tape and cable ties",0,"19","FALSE",2,"Ride","2018-11-10T08:24:18Z","2018-11-10T08:24:18Z",52.602951,-1.852127,"(GMT+00:00) Europe/London",526,0,"FALSE","Ride","2093466227","2093466227","0","followers_only","10",NA,NA,8
"320",29,2,"9989324",1,21.3696,"8",89.7,0,"FALSE","FALSE","FALSE",73.4892,16606,216,74.6,52.602971,-1.852206,"garmin_push_3135207325","FALSE","FALSE","b3667253","FALSE","FALSE","FALSE",1943172902,1110.2,4,"United Kingdom","FALSE","a1943172902",2,"qob`It}jJyT`M{Jzz@_P_Xup@qU{Qwf@qb@mhBmMsRoJtIcCdh@sc@uKeSfZeWlAom@eQ}PbYoFlWy^zQc^xpAsEhk@mHoD{HrQaUvBgWsTie@hnAyr@oOmH}l@kHsP_JtA{O|VyGg@qDwGqKzEkBkRag@_UmAm[{FwVrJaa@x@m\eE}OgUuHgDcU{Rw]on@pu@}VlJ{EnVhA|O_CrVci@wJo`@lM}WkGaBad@yE_@oFab@}E}|@eTOkIcUwOtHgEaTaAeUpOsZmCw~AvHui@wM}w@t@gs@mV}E}Oee@gMfBiDkQwm@mR|BmtBoDgb@nGuoBeC}Sn@aR|I{@bKy^ePqz@kIcH[mHvGcNlDpIrx@~c@lKP~WnXnTlFmApI|EgP`Bu]kGsc@bF}s@xO_f@}C}nAjCgMvId^bMxQlLzAxN~SveAcEfDsJlXhK|s@n}A~I`m@pNhHtEdLAfT}LvbArPzg@dT`NaFxYFjSji@tSbAmIt`@]tSwHXiHnNk@tzA|q@jXf_@jV~PlVkKhMhPjUxJzcAdN~Jpa@~DoAjj@~l@~]fUtSjXdj@vVdE`VaFhh@bLv@i@tCdDLhN``@fCzQ{ChZlIdTrg@xQtd@b[voBxSdTsFnDxNae@rZk_@dy@",47.88,12381,"Barton, handmade poppies and the Skinny Kitten with Martin, Pete and Alan",0,"11","FALSE",2,"Ride","2018-11-03T08:26:44Z","2018-11-03T08:26:44Z",52.602979,-1.852195,"(GMT+00:00) Europe/London",604,3,"FALSE","Ride","2079030684","2079030684","0","followers_only","10",NA,NA,8
"321",35,3,"9989324",1,22.2444,"7",87.1,0,"FALSE","FALSE","FALSE",70.028,15240,1930,44.2,52.603023,-1.852248,"garmin_push_3102789546","FALSE","FALSE","b3667253","FALSE","FALSE","FALSE",1916003599,986.9,5,"United Kingdom","FALSE","a1916003599",2,"arb`Ij`kJyQhJeKd{@wO{Wkq@mVkMw_@{EoIiDlAwEoQiAeT~AuF}Siw@_BsW`E_NwFqImG\_@gJ|j@}tAbKeKtMeAgGkNjC_ZoA_RgPid@qPgFnEqPd@sViEkUyh@aVk`Be~AmClCaNkd@{tAsU`E{cBhCaEiJaOtA{ZwGac@_J{\is@wQsCkVgQqXEaFhJoHt@sOg]ql@kJ{h@_Gai@vHir@sLoGgN`BiRw|@|M}b@xLonAeEib@_A_bBsDun@{TnMc}@]mU~Rl@tNvZvaAxHd|@q@|bCjCz_@sEx]bDhRiHhd@mOtWyn@jXqQjh@gFnd@zDxZaNnkApQ`i@tS`MeGfl@tj@jUFpD{Dhj@_PiEuP|g@xEln@qZhiAsSnRxChQmD}PhTuRlt@lx@bGg@nc@on@hFah@dEsObHuFo@}GcE_@aBgGnDiq@|TsX~n@sFfZnpAtS~Zdg@wa@dMa[vH{GjCdTjDnCx@fWfPdm@tBz`AaU~pAdAx_Ahw@rgA`Zfp@lSl@RzfBxKnGrYs@zTuZnb@nKdCkh@lJsIbMrRnUvx@gCpE`G`e@fF?`T|i@lq@`VvO`XpJmz@hU}M",122.04,11334,"Morning Ride",0,"16","FALSE",2,"Ride","2018-10-20T07:29:12Z","2018-10-20T08:29:12Z",52.602518,-1.86346,"(GMT+00:00) Europe/London",531,0,"FALSE","Ride","2050958826","2050958826","3600","followers_only",NA,NA,NA,8
"322",20,2,"9989324",1,21.978,"6",89.5,0,"FALSE","FALSE","FALSE",49.9249,11976,1962,76.4,52.603062,-1.852294,"garmin_push_3098678577","FALSE","FALSE","b3667253","FALSE","FALSE","FALSE",1912510964,731.6,3,"United Kingdom","FALSE","a1912510964",2,"mi``ItgkJdDiAbInCfFe`@aB{GtJaQzEpEm@|MUqEjAaGuFsFeRv[_X`I}DxGo@lUkRaYcW}G}DbMwOjM_DScH~e@qA|S_HgOeG_HmNuBoGeJyX{FgToj@sDhAeFcTw@{QpBaEuI{T}Hm[yBo^pEiNeFgIaHXo@yJxNsb@z]et@bIaHdMq@cHqQdD}VsBoTiJsQoC_OcD@b@yC}LwAzEkRZ{Xu@aHiDkIaLyHkRiJoHk@qV}Zc[mRgQuS}OsKoHiMoCnCuIw_@gCuCm}@{JuVyIcD~Mw@tP_Dg@oDmVoBp@}Rtb@wEhB_LdOyGbAgIxK_BEiRa[wHk^eHqRaF}[cl@nCsGzCoPrUcDdr@dBlFjEf@t@zFoCpHqD`AgLtv@cXn\_KdSoGwA}r@_w@kT`RdEhSiEoStSkR~U_{@hCuMAkGwEaf@`CeBrD{JlGcYnDkA|J~FxD_x@`d@gBtQiHOkFfAcAhM_@nzA`r@rVj]hXxRzBm@|BuE|NeCxM~PhUnJbaApLxDhHhGpYzDyAzHrMrN`JfPvRb^dUvTpYdJ`Ah^bT`EjNFpHa@zSmEpQfLx@MpD`D?hCzOfJ`RfB~SkCnUhHrRp\tQtKp@t_@xXzSZhJrG~D~QbDfg@xKnn@",45.36,8178,"Thursday Ride with Martin to Fradley",0,"11","FALSE",2,"Ride","2018-10-18T08:19:01Z","2018-10-18T09:19:01Z",52.602719,-1.851737,"(GMT+00:00) Europe/London",389,0,"FALSE","Ride","2047353726","2047353726","3600","followers_only","10",NA,NA,8
"323",29,1,"9989324",1,19.836,"9",96.5,0,"FALSE","FALSE","FALSE",50.7809,10391,237.2,117.4,52.603128,-1.852257,"garmin_push_3072739667","FALSE","FALSE","b3667253","FALSE","FALSE","FALSE",1890909952,888.9,5,"United Kingdom","FALSE","a1890909952",2,"gob`Ij}jJoOvMuD?kHrg@iAdR}OaXoNwBgI}JaW{EsFpG}LvEc@ne@aKdP`AxMmCxSp@pe@qGyCaRWgPnG}@hF|D~^gQfXwElUoc@jD__@fNiXrW}TpLs@}K_Iq]kOmg@qg@aDoNqO{\qM_@d}@_z@hHe`@t^eTcCwGkD}I~FgOh@kBqOeBcByUhEmFfLgBIkIeQ{Lug@yLaEyQdDkGlFUf_@kAjEkG@gHuE{Dp@YaF}KsEqIQuDtDwC_EqJbFmIA`W}DpKvp@nCda@QjVqFzPbDda@DjOyEvSaBfWyHzGxFeGuLaDsF_HoLgWgIw[aHsP_LxB_J_Mg@qB`BmPcG}UzJ}YtEkHxMsKtKbCvFgJbBeZ{As]zKkV`MgiAfEqExO{BvE_IfLka@jBX|P}Mh@|G~BnDrHNrUjQ`DBzBfRhJyExExGbGp@hQiXjLb@pIha@bArUzIxHpYdBxVjHhPfLxh@gHjGdBpKtLtUzGjN|Ore@xBrIzQvPjr@fAbKhAT`QiIhIwLlMeKr`@yMnd@iFdE_ThPcWoDca@bAcEpPgGrOJrIhDq@ge@nC_UkAgKpJiPt@ig@vIcC|IqIhX`F|H~J~MlBpOxWfJiz@lDGdOiL",50.76,9216,"Oh Martin (& Gill), where art thou?",0,"7","FALSE",2,"Ride","2018-10-07T12:31:27Z","2018-10-07T13:31:27Z",52.602636,-1.852729,"(GMT+00:00) Europe/London",625,0,"FALSE","Ride","2024966627","2024966627","3600","followers_only","10",NA,NA,8
"324",48,4,"9989324",1,22.8024,"8",99,0,"FALSE","FALSE","FALSE",75.2645,15766,777.2,76.6,52.603048,-1.852277,"garmin_push_3051272113","FALSE","FALSE","b3667253","FALSE","FALSE","FALSE",1872743326,1176.7,4,"United Kingdom","FALSE","a1872743326",2,"sob`Il}jJqTfMeKd{@oO}W_r@oWkS}h@uD`AgFqRiAiSpB_FkTcw@{AuWbEiOaFsHuG`@k@wKnl@uuArJoInLS_GyQfCgYmBmSsNy`@}PuFhFic@wDyYki@sVq_B}}A{CzBmKgb@uwAoW~DibBnC{FaKoRfBcYyFs_@mHy\qu@mSkD{WgPuVK{FdJ_Hr@gP_]sk@yIag@uGym@lHkp@eM_GsL`CyFmMuJen@tMkf@~KuhAwLu{D`F_g@iNsDmUae@}aAebAn@wy@kKie@aImv@zMyClEqc@mL_p@qGqLjJab@_M{PoTc|@wImPoD[ydAhXr@pGlHy@eHjAc@tV~HfQoS~Z`Nlz@eLrMzYj_AhIdCZlXzOzl@vIfw@_NdjAsKle@QzR_HfE{Z~sA~GjVsUvSyErn@yKbf@_CjWdFfGfBxo@zIrUiTxfBh]bQrq@f|AnIzk@`OtHjD~Ht@zP{MfhA|Pzh@bTxM_Gfl@pj@hUbAmItb@s@`QwGhAaIdM_@h{Azq@rWb_@vVfQhVmKxOhRpTnI|bA|M`Jp`@pDgBjItN~}@ds@lUbZrj@jW|DhTu@|VyEvOhMnBk@rCdDF|CdQhI|MzBhWoCxUrIrS|g@xQhc@tZdpBzS~U{DxC|Lke@tZm_@by@",48.6,11882,"Sunny Moira with Martin, David, Peter and for a little while Alan and Kevin",0,"25","FALSE",2,"Ride","2018-09-29T07:25:07Z","2018-09-29T08:25:07Z",52.602977,-1.852314,"(GMT+00:00) Europe/London",603,0,"FALSE","Ride","2006103088","2006103088","3600","followers_only","10",NA,NA,8
"325",19,2,"9989324",1,21.1032,"7",86.6,0,"FALSE","FALSE","FALSE",57.4344,15778,2620.4,395,52.603081,-1.852268,"garmin_push_3033941622","FALSE","FALSE","b3667253","FALSE","FALSE","FALSE",1857958441,848.5,6,"United Kingdom","FALSE","a1857958441",2,"__a`IhwhJr@fDyArDa@h]~Bx\]vRoSeYaWuFoDdMwO~LiCYgHvd@sAfUiOiWgOiCeI_KgWuEqGdHgL|D]~d@iKjQjAtLqC~Sv@re@_GkCoSYwPlIhDdd@kQtXcFlUub@bDu^zMeZdYgShKiAsM_Im^cOke@qh@gDaMgOw[kLqA`|@wz@jHi`@z^{\iH{GpFsPbAwAoOaBuBkVnE_HdLoBy@cGgOkMuh@kLgD{I|@mGi_@mMg^mKqPxFuMdCcNfFXvB{E~Cac@sBiFs@kXoEkPyDeAjCC`K}c@a@sIhAwRcCcMoWaL{CiTciAusB|IwN~HgZqO_d@kEsd@iAsKqa@zWaBtGmBzZm`@l@AeLpGq`BpOmhAzDiM`JwLhG}PnOgRdTaiBjCgL~IgQwBqi@r@ib@nWd[pDt@}DbPdI`m@dPrH`MbBlNgDrCpKjA?nHwOvG}WhOzDnD_w@bd@_BjQyGC_FbAaBfM_@~zAhr@pVp]|WfRxBg@nBgEvOqCdP~RvRfHxbAfMvJxa@~DiBvH~MxNnJnRtTn[vRnUjZlJdAj]hS`DdI|@tJc@zWsE|P`MfAk@fDjDBpC|OjI~PbC~SiCjXnIlR|ZdPpKl@lc@rZnMe@~MvGrsApL|SwF`EfNse@n[yOha@gOdXa@~DtE`^qDpImB}B",46.08,9797,"Alrewas, The Bank Cafe with Martin and Peter",0,"5","FALSE",2,"Ride","2018-09-22T06:41:09Z","2018-09-22T07:41:09Z",52.602881,-1.852207,"(GMT+00:00) Europe/London",527,0,"FALSE","Ride","1990870545","1990870545","3600","everyone","10",NA,NA,8
"326",41,3,"9989324",1,23.0436,"12",98.6,0,"FALSE","FALSE","FALSE",70.492,14864,1309.6,95.4,52.603044,-1.852249,"garmin_push_3015797490","FALSE","FALSE","b3667253","FALSE","FALSE","FALSE",1842665607,1085.9,3,"United Kingdom","FALSE","a1842665607",2,"c_a`IhwhJVxyAaQaW_YaIeFxN}RdK{Jvz@yOaXup@uUaTaj@uE^cFiUv@mXqTku@uLuS_KlHyCfi@kc@oKsStZqX|@kk@aQcPjWqGjYw_@rSk\rlAmFvm@wGyDgIxQeUnB_VsTye@lnAgu@}QsFyi@wHoQsIpA_PfWuMoI}JfFcCoRof@sUsAuZaG}UhJ_a@pAyZcD{PaVmJsEiVmhAorB{o@jBsYjr@yFpqAtMlbAe_@dMcXuGaBoc@sEe@kG}d@{Dky@kVqAkG}S_RbFoEme@|Oo]uC}|AxHmj@}Muy@bAoq@zFcAdA_M{F}_@h@sm@kJe_A_HcfC`Xc}@lIs}@fI}Xt@yWgGua@fFcu@jO_d@gCurA`CeJtHf]|MvRvKbAvNzShfAoDjCwJl\lNbp@dyA|Jxn@rNhHrD`Id@zSkM|eA|O`g@|TdOgFnZTtR~h@pShAqIh`@YtSoH`A_ItLe@lzAdq@|Wb_@|WdRfVoKrNnQnShItcA~M~J`a@bEqAzH~Mt}@|r@lV~Zri@jVjEjWe@fTwEvNfM~Ck@tCxCLvNrc@vB~SaChWfI|Qrg@rQnd@~Z|nBlSbUqF|DpNqe@~Zk`@p{@zDjc@eDxHqBiB",47.88,11012,"Morning Ride to Skinny Kitten, Barton",0,"20","FALSE",2,"Ride","2018-09-15T07:26:43Z","2018-09-15T08:26:43Z",52.602907,-1.852209,"(GMT+00:00) Europe/London",514,2,"FALSE","Ride","1974963520","1974963520","3600","everyone","10",NA,NA,8
